Date,Open,High,Low,Close,Adj Close,Volume
2019-11-14,58.930000,59.340000,58.840000,59.340000,58.103928,9530200
2019-11-15,59.480000,59.529999,59.060001,59.509998,58.270386,11758800
2019-11-18,59.459999,59.459999,59.049999,59.439999,58.201843,10165100
2019-11-19,59.430000,59.750000,59.279999,59.500000,58.260593,10492700
2019-11-20,59.490002,59.660000,59.090000,59.480000,58.241009,12362100
2019-11-21,59.610001,59.689999,59.270000,59.610001,58.368305,8056000
2019-11-22,59.660000,60.029999,59.660000,59.750000,58.505386,10741300
2019-11-25,59.830002,59.849998,59.220001,59.380001,58.143093,10644500
2019-11-26,59.549999,59.910000,59.130001,59.889999,58.642471,11936900
2019-11-27,60.009998,60.270000,59.990002,60.099998,58.848095,8795300
2019-11-29,60.160000,60.529999,60.160000,60.240002,58.985184,6791400
2019-12-02,60.200001,60.230000,59.630001,59.959999,58.711014,9142000
2019-12-03,59.990002,60.200001,59.580002,60.139999,58.887264,10289400
2019-12-04,60.020000,60.630001,59.849998,60.529999,59.269138,8237500
2019-12-05,60.630001,60.919998,60.320000,60.820000,59.553097,9812500
2019-12-06,61.000000,61.279999,60.910000,61.189999,59.915390,9296900
2019-12-09,60.980000,61.110001,60.869999,61.009998,59.739140,9370200
2019-12-10,61.150002,61.230000,60.790001,61.230000,59.954556,8290900
2019-12-11,61.360001,61.419998,60.990002,61.080002,59.807686,9657500
2019-12-12,61.099998,61.630001,61.099998,61.169998,59.895805,8571600
2019-12-13,61.119999,61.189999,60.250000,60.810001,59.543308,10585900
2019-12-16,60.730000,61.270000,60.709999,61.230000,59.954556,11493000
2019-12-17,61.400002,61.709999,61.349998,61.490002,60.209145,13648700
2019-12-18,61.509998,61.700001,60.820000,60.860001,59.592266,17292600
2019-12-19,60.900002,61.130001,60.689999,60.799999,59.533516,11901600
2019-12-20,61.459999,62.220001,61.139999,62.070000,60.777058,42977900
2019-12-23,62.009998,62.150002,61.320000,61.400002,60.121017,9477500
2019-12-24,61.459999,61.459999,61.020000,61.279999,60.003517,6640100
2019-12-26,61.279999,61.369999,61.110001,61.290001,60.013309,8117800
2019-12-27,61.389999,61.619999,61.250000,61.529999,60.248306,8166800
2019-12-30,61.650002,61.689999,61.090000,61.209999,59.934975,6765400
2019-12-31,61.209999,61.400002,60.939999,61.400002,60.121017,8466700
2020-01-02,61.380001,61.450001,60.810001,61.049999,59.778305,11447900
2020-01-03,60.590000,60.790001,60.070000,60.400002,59.141846,13263200
2020-01-06,60.110001,60.590000,60.080002,60.270000,59.014557,15094500
2020-01-07,60.099998,60.180000,59.580002,59.599998,58.358509,14293100
2020-01-08,59.669998,60.099998,59.630001,59.709999,58.466221,15926500
2020-01-09,58.889999,59.400002,58.799999,58.849998,58.223827,20134600
2020-01-10,59.020000,59.299999,58.840000,58.990002,58.362339,11786700
2020-01-13,59.020000,59.369999,58.779999,59.150002,58.520638,14158400
2020-01-14,59.000000,59.130001,58.759998,59.040001,58.411808,12697100
2020-01-15,59.250000,59.419998,58.869999,59.099998,58.471165,10291300
2020-01-16,59.380001,59.849998,59.220001,59.669998,59.035099,10689600
2020-01-17,59.689999,60.150002,59.639999,60.130001,59.490208,15615700
2020-01-21,60.200001,60.470001,60.099998,60.320000,59.678185,12857600
2020-01-22,60.450001,60.820000,60.279999,60.480000,59.836483,8847100
2020-01-23,60.380001,60.529999,60.000000,60.509998,59.866161,11109000
2020-01-24,60.500000,60.660000,60.110001,60.279999,59.638611,10182800
2020-01-27,59.840000,60.360001,59.619999,59.910000,59.272549,11482300
2020-01-28,59.980000,61.000000,59.869999,60.700001,60.054146,15367500
2020-01-29,60.849998,60.919998,59.439999,59.529999,58.896591,13408900
2020-01-30,58.700001,59.389999,58.340000,59.360001,58.728401,16719600
2020-01-31,59.340000,60.049999,59.110001,59.439999,58.807549,14283600
2020-02-03,59.610001,59.680000,58.009998,58.049999,57.432339,15571000
2020-02-04,58.070000,58.570000,57.650002,58.290001,57.669788,13924600
2020-02-05,58.529999,59.189999,58.419998,59.130001,58.500851,10271900
2020-02-06,59.200001,59.669998,59.060001,59.439999,58.807549,10283700
2020-02-07,59.660000,60.150002,59.540001,59.939999,59.302227,9418100
2020-02-10,59.930000,60.240002,59.770000,60.240002,59.599041,8270200
2020-02-11,60.189999,60.349998,58.259998,58.689999,58.065529,22488200
2020-02-12,58.580002,58.860001,58.119999,58.230000,57.610424,20938000
2020-02-13,58.369999,58.830002,57.950001,58.650002,58.025955,19460100
2020-02-14,58.700001,58.810001,58.279999,58.509998,57.887444,9138900
2020-02-18,58.759998,58.759998,57.810001,57.910000,57.293831,12427300
2020-02-19,58.130001,58.580002,57.759998,58.220001,57.600533,13642800
2020-02-20,58.090000,58.360001,57.939999,58.090000,57.471912,16748600
2020-02-21,57.910000,58.250000,57.799999,58.200001,57.580746,15704300
2020-02-24,58.169998,58.689999,57.980000,57.990002,57.372978,18520900
2020-02-25,58.040001,58.400002,56.860001,57.119999,56.512234,19384900
2020-02-26,57.380001,57.869999,56.900002,57.139999,56.532021,16803600
2020-02-27,56.779999,57.380001,55.029999,55.060001,54.474155,25907200
2020-02-28,53.740002,54.180000,52.180000,54.160000,53.583729,45881200
2020-03-02,55.160000,57.540001,54.880001,57.320000,56.710106,30736200
2020-03-03,57.209999,58.049999,55.220001,55.700001,55.107346,27500200
2020-03-04,56.610001,58.250000,56.110001,58.119999,57.501595,17626400
2020-03-05,56.869999,57.520000,56.490002,57.160000,56.551807,21249900
2020-03-06,55.290001,57.209999,55.099998,56.869999,56.264893,22510800
2020-03-09,54.369999,57.580002,54.009998,55.830002,55.235962,31862200
2020-03-10,56.070000,56.889999,53.919998,56.520000,55.918621,34330900
2020-03-11,55.360001,55.529999,54.189999,54.830002,54.246601,21147400
2020-03-12,51.950001,54.000000,50.750000,51.200001,50.655224,45610600
2020-03-13,53.000000,54.369999,51.450001,54.169998,53.593620,45744000
2020-03-16,50.900002,53.200001,49.020000,50.990002,50.447460,36990400
2020-03-17,51.500000,55.480000,51.490002,54.310001,53.732136,33898000
2020-03-18,53.990002,55.930000,50.880001,54.320000,53.742027,38417400
2020-03-19,53.759998,54.919998,52.779999,53.619999,53.049473,33024900
2020-03-20,52.720001,53.040001,50.709999,51.799999,51.248840,46013800
2020-03-23,50.610001,53.270000,49.130001,50.310001,49.774696,39225100
2020-03-24,51.959999,51.959999,49.180000,49.990002,49.458099,40626900
2020-03-25,49.360001,51.910000,48.840000,49.939999,49.408630,38551300
2020-03-26,49.590000,53.900002,49.509998,53.540001,52.970329,32610900
2020-03-27,52.150002,53.840000,51.540001,52.770000,52.208519,25363600
2020-03-30,53.490002,55.029999,52.939999,54.770000,54.187241,20660200
2020-03-31,54.070000,54.540001,53.549999,53.730000,53.158306,21251800
2020-04-01,52.500000,53.450001,52.160000,52.919998,52.356922,18672600
2020-04-02,53.560001,55.500000,53.090000,55.250000,54.662132,20159400
2020-04-03,55.000000,55.240002,54.279999,54.700001,54.117985,17612500
2020-04-06,55.770000,56.939999,54.980000,56.700001,56.096706,20284400
2020-04-07,57.040001,57.880001,56.410000,56.980000,56.373726,21786000
2020-04-08,57.259998,58.020000,56.619999,57.799999,57.184998,18234200
2020-04-09,56.910000,58.099998,56.880001,57.439999,57.439999,19693900
2020-04-13,57.389999,57.599998,56.360001,56.669998,56.669998,12977700
2020-04-14,57.310001,58.400002,56.959999,58.139999,58.139999,16765600
2020-04-15,57.560001,58.009998,56.709999,56.930000,56.930000,18372800
2020-04-16,57.290001,58.000000,56.849998,57.660000,57.660000,17825800
2020-04-17,58.060001,58.680000,57.740002,58.459999,58.459999,15054300
2020-04-20,58.099998,58.910000,57.959999,58.130001,58.130001,14001000
